id_tweet,username,text,date,url,reply_count,retweet_count,like_count,quote_count
1263879329626423300,alvarodias_,@SilverioElienai @modilasegantin @davialcolumbre @KatiaAbreu @ottoalencar @acirgurgacz O senador Alvaro Dias e outros senadores cobram diariamente do presidente do Senado a instalação da CPI da Lava Toga e também para colocar em votação os pedidos de impeachment de ministros. Mas o presidente do Senado tem negado todos os pedidos.,2020-05-22T00:00:00Z,https://twitter.com/alvarodias_/status/1263879329626423297,16,7,60,NA
1133353637202284500,alvarodias_,@AontonioMarco @SenadoFederal @IFIBrasil @bollemdb @davialcolumbre @majorolimpio @SimoneTebetms @KatiaAbreu @SenadorKajuru @senadorarose @senadorhumberto @Anastasia @correio @AndreiaSadi @RodrigoOrengo @SenadoraSelma @randolfeap @Estadao @FlavioBolsonaro Conte com meu apoio! Abraço,2019-05-28T00:00:00Z,https://twitter.com/alvarodias_/status/1133353637202284545,1,0,0,NA
1376353522606821400,anacarla_abrao,"Escrevi essa coluna no @Estadao quando se cogitava Eduardo Bolsonaro na Embaixada em Washington. Lembrei dela hoje, ao ver Ernesto Araujo envergonhar a chancelaria brasileira. Já fomos tão melhores...Minha solidariedade à Senadora @KatiaAbreu  Um Barão https://t.co/XhgrH8i3I5",2021-03-29T00:00:00Z,https://twitter.com/anacarla_abrao/status/1376353522606821381,1,3,33,NA
1374394470532223e3,anacarla_abrao,"@luizgaston Quem irá discutir é o Congresso, sob a competente relatoria da Senadora @KatiaAbreu",2021-03-23T00:00:00Z,https://twitter.com/anacarla_abrao/status/1374394470532222984,1,0,0,NA
1363095967868850200,anacarla_abrao,Excelente escolha!  #REFORMAADMINISTRATIVAJA em ótimas mãos no Senado! 👏🏻👏🏻👏🏻👏🏻 Senadora @KatiaAbreu https://t.co/BdMCM3KXaD,2021-02-20T00:00:00Z,https://twitter.com/anacarla_abrao/status/1363095967868850178,5,0,38,NA
1328709567514087400,anacarla_abrao,"@KatiaAbreu Aqui torcendo pela sua plena e rápida recuperação, nossa querida Senadora! 🙏🏻",2020-11-17T00:00:00Z,https://twitter.com/anacarla_abrao/status/1328709567514087432,0,0,1,NA
13149210712803e5,anacarla_abrao,@CoelhoDedez @TiagoMitraud @KatiaAbreu @Anastasia @RodrigoMaia @CLP_Brasil O Senador é um grande homem público com muita experiência em vários campos da gestão pública e em particular nesse tema. Sereno e conciliador - além de competente - é e será fundamental nessa construção,2020-10-10T00:00:00Z,https://twitter.com/anacarla_abrao/status/1314921071280300033,1,0,0,NA
1314920695030263800,anacarla_abrao,@gutoprestini O texto tem pontos relevantes e que agregam ao debate. Valem (vários deles) para aprimorarmos o projeto que o governo encaminhou. Para isso temos a Frente Parlamentar com @TiagoMitraud @KatiaAbreu @Anastasia para ouvir as diversas opiniões e trabalhar por uma proposta melhor,2020-10-10T00:00:00Z,https://twitter.com/anacarla_abrao/status/1314920695030263808,0,0,0,NA
1314917625072320500,anacarla_abrao,@TiagoMitraud @KatiaAbreu @Anastasia @RodrigoMaia @CLP_Brasil #tmj,2020-10-10T00:00:00Z,https://twitter.com/anacarla_abrao/status/1314917625072320514,0,0,1,NA
1314391617873248300,anacarla_abrao,O @TiagoMitraud me representa tb!! Assim como os Senadores @KatiaAbreu e @Anastasia e o Presidente @RodrigoMaia  Menção mais do que justa tb ao @CLP_Brasil e ao Instituto República! https://t.co/9TfQvWROQn,2020-10-09T00:00:00Z,https://twitter.com/anacarla_abrao/status/1314391617873248257,7,4,103,NA
1307848428802711600,anacarla_abrao,@Caminhando123 @RodrigoMaia @partidonovo30 @TiagoMitraud @KatiaAbreu Isso que vc está chamando de reforma política é na verdade #ReformaAdministrativa,2020-09-21T00:00:00Z,https://twitter.com/anacarla_abrao/status/1307848428802711553,0,0,3,NA
1306750653474144300,anacarla_abrao,@Nadjamacdo @Augusto42962474 @HLYW27 @ProfIsrael @TiagoMitraud @KatiaAbreu Pois veja que eu nunca fiz isso - pode procurar em todas as minhas falas. E há muitos parlamentares que hj defendem o servidor e querem a reforma que devolva ao servidor a valorização que ele merece,2020-09-18T00:00:00Z,https://twitter.com/anacarla_abrao/status/1306750653474144256,3,0,0,NA
1306749343056179200,anacarla_abrao,@Nadjamacdo @Augusto42962474 @HLYW27 @ProfIsrael Eu quero escutar! O @TiagoMitraud e a @KatiaAbreu querem escutar! Mas p/ isso precisamos admitir q precisa mudar. Como está não pode ficar. Está ruim p/ todos nós. Está ruim p/o Brasil. Só está bom para uns poucos que tudo que querem é que vcs façam pressão e bloqueiem a mudança,2020-09-18T00:00:00Z,https://twitter.com/anacarla_abrao/status/1306749343056179200,2,0,0,NA
1306655089852117e3,anacarla_abrao,@CCervato @KatiaAbreu @pfnery @camaradeputados @novonacamara Obrigada!,2020-09-17T00:00:00Z,https://twitter.com/anacarla_abrao/status/1306655089852116992,0,0,0,NA
1306198019117928400,anacarla_abrao,Hj às 11hs tem live do @valoreconomico com a Sen @KatiaAbreu Vice-Presidente da Frente Parlamentar da #ReformaAdministrativa 👏🏻👏🏻👏🏻 https://t.co/rXog3QcG0b,2020-09-16T00:00:00Z,https://twitter.com/anacarla_abrao/status/1306198019117928448,5,2,12,NA
1305955421665087500,anacarla_abrao,@AlbertodeMello2 @DantasBruno @SejaIDP @gilmarmendes @KatiaAbreu @RodrigoMaia https://t.co/8fVCg0oSg1,2020-09-15T00:00:00Z,https://twitter.com/anacarla_abrao/status/1305955421665087495,2,2,3,NA
1305827492486434800,anacarla_abrao,@brunocrotman Siga @TiagoMitraud @KatiaAbreu @Anastasia e vc verá que #ReformaAdministrativa é o que vc está defendendo,2020-09-15T00:00:00Z,https://twitter.com/anacarla_abrao/status/1305827492486434818,1,0,0,NA
1304816666258411500,anacarla_abrao,Concordo! A Senadora @KatiaAbreu tem insistindo muito nesse ponto tb! https://t.co/pGbyw5GtT9,2020-09-12T00:00:00Z,https://twitter.com/anacarla_abrao/status/1304816666258411522,8,0,35,NA
1304775851561672700,anacarla_abrao,"@IsaacSidney Exatamente, Isaac! Por isso o Parlamento está trabalhando para aprimorar o projeto e corrigir as falhas @TiagoMitraud @RodrigoMaia @KatiaAbreu estão empenhados nisso e buscando as formas de garantir que a #ReformaAdministrativa seja ampla e justa",2020-09-12T00:00:00Z,https://twitter.com/anacarla_abrao/status/1304775851561672707,1,1,3,NA
1303729532499906600,anacarla_abrao,@MirlaG @DantasBruno @gilmarmendes @SejaIDP @RodrigoMaia @KatiaAbreu Se eu achasse que essa #ReformaAdministrativa era boa não estaria tentando contribuir para melhorá-la,2020-09-09T00:00:00Z,https://twitter.com/anacarla_abrao/status/1303729532499906561,0,0,1,NA
1303724901971497e3,anacarla_abrao,@MirlaG @DantasBruno @gilmarmendes @SejaIDP @RodrigoMaia @KatiaAbreu Ah entendi. Quando as pessoas defendem de forma transparente e honesta o que elas acreditam é propaganda... pois então vou continuar fazendo propaganda da #reformaadministrativaja,2020-09-09T00:00:00Z,https://twitter.com/anacarla_abrao/status/1303724901971496966,1,0,0,NA
1303723437295382500,anacarla_abrao,@mbo_nina @Cristia24985759 @DantasBruno @gilmarmendes @camaradeputados @RodrigoMaia @KatiaAbreu Se vc tivesse assistido entenderia que está falando bobagem,2020-09-09T00:00:00Z,https://twitter.com/anacarla_abrao/status/1303723437295382530,3,0,0,NA
1303689681067016200,anacarla_abrao,"@ComVies @DantasBruno @SejaIDP @gilmarmendes @RodrigoMaia @KatiaAbreu Se começar reunindo Parlamento, Tribunal de Contas, Judiciário e Executivo não for começar pelo início, não sei o que é. Mas pode nos mandar sugestões de nomes aqui para os próximos debates",2020-09-09T00:00:00Z,https://twitter.com/anacarla_abrao/status/1303689681067016192,0,0,1,NA
1303688241686737e3,anacarla_abrao,Começamos! Juntamente com Dr Rodrigo Mudrovitsch estou mediando debate com os Ministros @DantasBruno e @gilmarmendes Presidente da @camaradeputados Dep @RodrigoMaia e Vice Presidente da Frente Parlamentar Mista da #ReformaAdministrativa a querida Senadora @KatiaAbreu https://t.co/HmRc2PD002,2020-09-09T00:00:00Z,https://twitter.com/anacarla_abrao/status/1303688241686736896,7,2,51,NA
1302609216545403e3,anacarla_abrao,"@profleocorrea @DantasBruno @SejaIDP @gilmarmendes @RodrigoMaia @KatiaAbreu Discordo... Executivo, Legislativo e Judiciário juntos debatendo #ReformaAdministrativa é um excelente começo! Lembrando que haverá vários outros webinars em que a ideia é envolver sindicatos, juristas, representantes da sociedade civil e estudiosos do tema...",2020-09-06T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302609216545402882,4,0,4,NA
1302237666008797200,anacarla_abrao,"@carsanchez19991 @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Exato!! Esse é o debate que a reforma propõe. Eu preferiria fazer antes a revisão e unificação das carreiras atuais separando-as em Estado, meio e finalisticas. Feito isso o debate sobre estabilidade ficaria mais limpo. Mas preferiram colocar agora, então façamos essa discussão",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302237666008797186,2,0,2,NA
1302236373253062700,anacarla_abrao,"@carsanchez19991 @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Infelizmente há casos (obviamente uma minoria) em que ocorre justamente o contrário... apesar da estabilidade (ou graças a ela) há leniência na prestação do serviço. Uma minoria, mais uma vez, mas há.",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302236373253062657,2,0,2,NA
1.3022358246464799e+18,anacarla_abrao,"@carsanchez19991 @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Exijam responsabilidade. Mas não podemos achar que um médico, um professor ou um assistente administrativo só irá desempenhar corretamente suas funções e agir com responsabilidade se ele tiver estabilidade",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302235824646479875,2,0,2,NA
1302235516281204700,anacarla_abrao,"@carsanchez19991 @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Como disse, eu não começaria a discussão pela estabilidade, mas já que é o que temos: vale lembrar que as carreiras de Estado (que exercem atribuições que devem estar blindadas de interferência) manterão a estabilidade. Isso não significa que as demais não exerçam atividades que",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302235516281204742,1,0,2,NA
1302234256974975e3,anacarla_abrao,@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Ha alguns méritos importantes na reforma. Os conceitos são corretos. Tb não gosto da ideia da PEC e nem tampouco de começarmos o debate pela estabilidade. Mas é o que temos hj. Agora é buscar os avanços fundamentais no CN,2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302234256974974977,1,0,0,NA
1302233876555796500,anacarla_abrao,@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia E respeito enormemente o serviço público. Sei da sua importância e da competência dos nossos servidores. Por isso procuro fazer esse debate com transparência e responsabilidade. Precisamos melhorar e não desmontar. Mas isso passa por uma reforma completa do modelo atual,2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302233876555796482,1,0,1,NA
1302232361652936700,anacarla_abrao,E temos parlamentares comprometidos com isso! @RodrigoMaia  @TiagoMitraud  @KatiaAbreu  @Anastasia https://t.co/08JtdlTAz1,2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302232361652936704,6,2,34,NA
1302230854098464800,anacarla_abrao,"@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Não fique pessimista. Vai dar trabalho e levar tempo, mas vamos avançar, eu tenho essa convicção",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302230854098464768,1,0,0,NA
1302230704365932500,anacarla_abrao,"@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Concordo com vc. Mas como precisávamos deles para propor, agora a bola está com todos nós. Caberá ao CN e à sociedade a construção disso. Ao menos soltaram a bola com bem disse o deputado @TiagoMitraud",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302230704365932546,1,0,0,NA
1302230390086795300,anacarla_abrao,"@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Obrigada, Roberto! À disposição aqui tb",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302230390086795264,0,0,0,NA
1302229762203619300,anacarla_abrao,"@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Vc mesmo já está levantando os pontos. Logo, vamos em frente no debate! É a isso que a reforma se presta. O importante neste momento é iniciarmos esse debate. Vai levar tempo, é complexo, há muito o que fazer e a corrigir. Mas se não começarmos já não sairemos do lugar",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302229762203619329,2,0,0,NA
1302228750503993300,anacarla_abrao,"@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Esse é um ponto que considero fundamental. Na verdade acho imoral. No federal podem ser poucos, nos Estados não. Particularmente acho benéfico que profissionais do setor privado atuem no público e vice versa. Estabelecidas regras claras q evitem conflitos pq não?",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302228750503993344,2,0,0,NA
1.3022278788017439e+18,anacarla_abrao,"@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Exatamente.Por isso a reforma é complexa. Exige tempo, estudo e diálogo - c/ a sociedade e com servidores. Agora isso não pode ser desculpa para não fazermos. Até pq está claro que o modelo atual está disfuncional e tem gerado grandes desigualdades e ineficiência no setor público",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302227878801743877,2,0,0,NA
130222721693218e4,anacarla_abrao,"@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Óbvio que para que se avalie desempenho e mérito há que se estabelecer metas claras e isso exige capacidade de planejamento. É esse o fio que precisamos puxar. Mas a avaliação, sendo colegiada e garantindo defesa e participação do avaliado, é uma ferramenta de motivação e justiça",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302227216932179969,1,0,0,NA
1302226650277523500,anacarla_abrao,@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Ha modelos de avaliação e mérito no setor público já consagrados no mundo todo. Sempre que levanto esse ponto ouço: isso não funciona no setor público. Não funciona pq nunca fizemos direito,2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302226650277523461,1,0,0,NA
1302226323386097700,anacarla_abrao,"@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Avaliação precisa ser bem regulamentada e principalmente bem implementado; óbvio que precisa apontar quais, isso é parte da reforma; vc se engana quanto às promoções automáticas, elas estão previstas nas diversas leis de carreira e não dependem de vagas. Não precisa mudar a CF",2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302226323386097664,1,0,0,NA
1302225634052243500,anacarla_abrao,@RobertoGiffoni @josefucs @RodrigoMaia @TiagoMitraud @KatiaAbreu @Anastasia Todas essas medidas podem ser propostas por meio de projeto de lei. Não há necessidade de alteração constitucional,2020-09-05T00:00:00Z,https://twitter.com/anacarla_abrao/status/1302225634052243457,1,0,0,NA
